timestamp,air_temperature,humidity,co2_level,light_intensity,soil_moisture,soil_ph,soil_temperature,ec_conductivity,nitrogen,phosphorus,potassium,vpd,light_hours,ventilation_rate,outside_temperature,outside_humidity,wind_speed,crop_type,growth_stage,leaf_wetness_hours,previous_irrigation_mm,health_score,health_category,disease_risk_score,disease_risk_level,irrigation_need
2025-06-09 12:25:36,41.32,47.9,772.95,10443.19,47.12,6.09,29.53,2.48,172.99,36.79,190.61,2.5,13.47,14.11,43.37,27.46,9.75,Capsicum,Seedling,0.0,7.29,72.5,Good,14.8,Low,Medium
2025-06-09 13:11:50,32.2,,841.93,9678.94,45.71,6.41,27.72,1.98,213.23,,199.62,2.2834,13.47,39.03,36.25,44.14,4.08,Chili,Fruiting,1.4,0.35,,,,,
2025-06-09 13:17:23,37.52,63.0,907.34,9024.43,36.81,6.67,33.37,2.29,203.03,59.4,181.0,2.3881,13.47,35.83,41.22,30.37,9.09,Lettuce,Vegetative,3.61,1.45,70.6,Good,20.9,Low,Medium
2025-06-09 13:19:05,42.21,58.28,860.96,9352.28,31.21,5.9,34.34,1.98,175.91,56.51,177.3,2.5,13.47,33.39,39.2,40.3,9.7,Cucumber,Vegetative,0.77,0.51,61.9,Moderate,14.7,Low,Medium
2025-06-09 15:23:07,38.31,63.13,922.94,10206.22,36.54,6.66,33.23,2.34,211.34,57.22,181.6,2.4833,13.47,34.42,40.5,34.73,6.79,Lettuce,Vegetative,3.27,1.33,71.4,Good,25.7,Low,Medium
2025-06-09 15:38:11,41.97,48.83,784.23,10990.38,46.83,6.09,29.64,2.5,170.28,40.47,187.74,2.5,13.47,13.75,44.75,34.55,8.92,Capsicum,Seedling,0.25,6.71,64.6,Moderate,25.2,Low,Medium
2025-06-09 15:58:11,31.87,50.84,853.89,11219.27,45.37,6.4,27.85,2.0,218.65,37.07,196.22,2.3209,13.47,41.18,36.41,44.07,2.85,Chili,Fruiting,1.12,0.33,83.3,Excellent,19.2,Low,Medium
2025-06-09 16:56:22,41.58,60.91,846.3,10068.76,30.93,5.91,34.77,1.98,168.29,53.93,177.97,2.5,13.47,30.69,38.35,44.15,9.97,Cucumber,Vegetative,1.28,0.47,71.6,Good,25.4,Low,Medium
2025-06-09 18:24:56,43.29,51.82,792.29,10043.72,46.71,6.07,29.99,2.35,177.24,41.81,191.44,2.5,13.47,10.23,44.09,35.46,8.35,Capsicum,Seedling,0.44,6.17,69.8,Moderate,18.4,Low,Medium
2025-06-09 19:03:11,38.62,64.91,952.5,8853.32,36.31,6.66,33.2,2.19,210.45,55.31,179.14,2.4036,13.47,30.45,42.11,33.89,7.72,Lettuce,Flowering,3.51,1.23,73.6,Good,26.0,Low,Medium
2025-06-09 19:25:09,29.93,53.26,848.9,11121.03,45.26,6.43,27.5,1.94,216.94,35.18,200.15,1.9755,13.47,35.75,36.41,43.81,4.39,Chili,Fruiting,0.51,0.3,87.1,Excellent,25.0,Low,Medium
2025-06-09 19:47:14,41.39,62.12,878.89,7268.25,30.71,5.92,34.5,1.9,173.34,51.5,181.41,2.5,13.47,27.22,39.07,40.62,8.25,Cucumber,Vegetative,1.31,0.43,67.8,Moderate,26.5,Low,Medium
2025-06-09 21:49:17,40.61,66.86,918.73,4861.39,30.55,5.95,34.28,1.74,177.29,50.68,182.9,2.5,13.47,23.21,39.29,42.14,9.75,Cucumber,Vegetative,1.27,0.4,61.3,Moderate,24.5,Low,Medium
2025-06-09 22:17:18,43.24,51.9,842.81,8097.26,46.62,6.06,30.69,2.2,178.53,43.02,194.32,2.5,13.47,9.78,43.48,36.13,6.72,Capsicum,Seedling,0.56,5.68,72.0,Good,24.2,Low,Medium
2025-06-09 22:44:57,38.66,69.67,962.71,7216.64,36.02,6.65,33.37,2.1,203.8,48.77,172.62,2.0822,13.47,31.28,40.12,34.33,5.81,Lettuce,Flowering,4.0,1.13,75.9,Good,22.2,Low,Medium
2025-06-09 23:13:00,29.47,56.56,863.77,9571.67,45.15,6.42,27.87,1.86,217.06,36.66,204.07,1.7877,13.47,32.71,35.26,42.28,4.06,Chili,Fruiting,0.58,0.28,80.0,Good,23.7,Low,Medium
2025-06-10 00:11:46,39.83,65.42,771.18,6981.59,35.95,6.35,34.94,1.52,167.04,38.16,175.65,2.5,13.48,41.04,38.35,43.9,11.02,Herbs,Harvest,2.89,0.17,59.2,Fair,15.4,Low,Low
2025-06-10 00:44:01,42.69,56.84,809.6,7216.66,46.33,6.01,30.5,2.22,178.42,44.69,184.17,2.5,13.48,8.01,43.52,37.38,7.78,Capsicum,Seedling,0.95,5.22,71.1,Good,17.6,Low,Medium
2025-06-10 02:12:05,30.38,58.2,885.25,7296.21,44.99,6.44,28.09,1.77,212.53,37.29,200.63,1.8125,13.48,33.43,35.96,43.34,5.91,Chili,Fruiting,0.31,0.25,75.3,Good,16.6,Low,Medium
2025-06-10 02:18:32,38.0,70.57,986.6,5761.32,35.84,6.66,33.28,2.0,207.96,46.15,171.19,1.95,13.48,32.34,38.93,36.21,6.47,Lettuce,Flowering,,1.04,,,,,
2025-06-10 02:23:01,39.35,64.25,780.58,5344.72,35.8,6.33,35.02,1.51,163.61,39.44,171.96,2.5,13.48,38.53,40.36,38.88,10.99,Herbs,Harvest,2.58,0.16,60.8,Moderate,18.0,Low,Medium
2025-06-10 03:52:34,41.47,58.07,798.8,5462.75,46.18,6.01,30.4,2.17,184.44,41.95,185.31,2.5,13.48,9.17,42.91,35.84,7.74,Capsicum,Seedling,1.32,4.8,71.5,Good,33.9,Low,Low
2025-06-10 04:39:27,36.52,65.42,951.39,4374.55,35.57,6.63,33.31,1.93,208.49,41.79,172.84,2.1132,13.48,31.71,37.71,28.94,8.29,Lettuce,Flowering,3.41,0.95,64.0,Moderate,20.1,Low,Medium
2025-06-10 04:46:52,30.41,59.12,841.99,6301.49,44.9,6.42,28.1,1.66,210.63,36.42,199.76,1.7757,13.48,31.23,33.59,40.02,6.34,Chili,Fruiting,0.0,0.23,74.4,Good,18.9,Low,Medium
2025-06-10 05:05:29,39.47,65.33,772.88,4585.64,35.66,6.36,34.79,1.52,164.55,38.49,167.78,2.4855,13.48,34.56,42.04,36.25,10.66,Herbs,Harvest,3.64,0.15,58.1,Fair,22.1,Low,Medium
2025-06-10 06:10:00,39.53,55.75,803.33,5218.02,45.93,6.03,30.29,2.24,188.88,42.06,186.76,2.5,13.48,7.89,41.97,36.77,8.76,Capsicum,Seedling,1.18,4.42,74.3,Good,28.7,Low,Medium
2025-06-10 08:02:28,36.3,67.16,928.4,4942.08,35.26,6.66,33.09,1.91,206.85,43.09,174.32,1.983,13.48,32.27,35.45,32.36,7.42,Lettuce,Flowering,3.59,0.88,67.7,Moderate,28.2,Low,Medium
2025-06-10 08:11:06,32.02,57.29,843.79,5949.78,44.74,6.42,27.8,1.76,206.7,37.1,198.75,2.0332,13.48,31.51,33.47,37.96,7.21,Chili,Fruiting,0.55,0.22,77.0,Good,7.8,Low,Medium
2025-06-10 08:58:08,41.02,62.07,776.35,5008.85,35.48,6.36,35.26,1.65,160.9,35.83,171.04,2.5,13.48,37.07,41.52,40.3,9.13,Herbs,Harvest,3.95,0.13,69.0,Moderate,25.0,Low,Medium
2025-06-10 09:04:23,39.01,56.66,795.35,5921.2,45.64,6.07,30.49,2.35,194.3,42.43,184.35,2.5,13.48,7.32,41.35,32.72,8.8,Capsicum,Vegetative,0.94,4.07,72.1,Good,26.4,Low,Low
2025-06-10 10:13:28,36.18,65.84,926.57,7322.82,34.93,6.65,32.72,1.93,200.94,40.66,171.59,2.0495,13.48,33.43,35.99,29.23,6.57,Lettuce,Flowering,3.16,0.81,67.8,Moderate,24.8,Low,Medium
2025-06-10 11:32:27,41.69,67.05,905.82,8468.07,30.32,5.97,33.94,1.78,180.62,50.52,177.08,2.5,13.48,20.19,38.87,41.08,10.59,Cucumber,Vegetative,1.55,0.36,67.9,Moderate,20.5,Low,Medium
2025-06-10 12:43:44,41.39,60.79,810.73,9948.17,35.23,6.38,35.32,1.77,163.82,36.27,167.28,2.5,13.48,38.66,45.29,40.3,8.96,Herbs,Harvest,4.03,0.12,68.2,Moderate,19.3,Low,Medium
2025-06-10 12:43:59,40.07,56.79,847.46,9123.06,45.3,6.08,30.39,2.19,192.87,42.58,182.19,2.5,13.48,3.61,40.54,35.28,8.7,Capsicum,Vegetative,0.33,3.74,72.5,Good,22.9,Low,Low
2025-06-10 13:22:25,37.38,66.59,985.97,11320.52,34.77,6.65,33.05,1.9,201.54,39.36,169.16,2.1403,13.48,37.48,37.95,25.99,6.94,Lettuce,Flowering,3.29,0.74,65.6,Moderate,26.6,Low,Medium
2025-06-10 13:51:09,40.12,65.8,869.22,9665.26,30.09,6.0,34.64,1.75,180.74,48.48,184.01,2.5,13.48,22.57,37.09,38.91,10.9,Cucumber,Vegetative,1.55,0.33,65.2,Moderate,26.6,Low,Medium
2025-06-10 15:03:55,42.21,57.26,820.59,11430.17,35.07,6.38,35.13,1.78,160.41,36.52,163.51,2.5,13.48,37.72,43.84,40.87,8.54,Herbs,Harvest,3.34,0.11,74.4,Good,26.4,Low,Low
2025-06-10 15:51:32,39.19,57.84,850.2,9263.17,44.99,6.07,30.57,2.29,201.48,39.75,178.0,2.5,13.48,8.15,41.18,40.84,11.13,Capsicum,Vegetative,0.82,3.44,69.2,Moderate,26.5,Low,Medium
2025-06-10 16:08:08,37.07,67.19,931.28,10602.51,34.59,6.65,33.26,2.09,196.39,40.81,170.12,2.0672,13.48,39.1,37.4,27.08,7.36,Lettuce,Flowering,2.94,0.68,73.3,Good,15.9,Low,Medium
2025-06-10 16:17:25,39.68,64.23,897.66,9829.54,29.79,6.0,34.41,1.77,183.72,50.92,187.34,2.5,13.48,22.0,34.36,37.46,10.81,Cucumber,Vegetative,1.38,0.31,67.5,Moderate,23.2,Low,Medium
2025-06-10 17:08:10,31.87,61.65,867.41,5363.66,44.65,6.41,27.58,1.88,203.06,36.24,197.79,1.8098,13.48,34.27,36.02,35.49,7.82,Chili,Fruiting,0.0,0.2,79.9,Good,12.4,Low,Medium
2025-06-10 18:24:06,38.1,69.09,988.59,10351.91,34.42,6.62,32.89,2.19,198.49,39.39,174.18,2.0592,13.48,34.66,37.5,30.74,9.98,Lettuce,Flowering,3.33,0.63,74.8,Good,27.9,Low,Medium
2025-06-10 18:28:39,41.59,62.45,810.68,8880.09,34.79,6.4,35.36,1.86,161.67,40.09,157.95,2.5,13.48,34.34,43.05,41.88,10.21,Herbs,Harvest,3.29,0.1,64.0,Moderate,22.3,Low,Medium
2025-06-10 19:48:10,40.83,59.31,836.19,7358.53,44.66,6.08,31.09,2.27,200.15,40.65,181.95,2.5,13.48,8.16,41.01,43.9,11.74,Capsicum,Vegetative,0.0,3.17,73.3,Good,23.4,Low,Medium
2025-06-10 19:48:12,39.12,64.8,929.27,7982.24,29.7,5.97,34.4,1.99,184.91,45.84,184.55,2.4772,13.48,23.12,34.51,38.57,9.86,Cucumber,Vegetative,1.71,0.28,67.2,Moderate,21.1,Low,Medium
2025-06-10 20:22:51,33.42,62.72,871.0,4042.38,44.51,6.41,27.89,1.91,206.97,36.47,195.7,1.9204,13.48,30.18,36.9,38.66,6.96,Chili,Fruiting,0.33,0.18,79.1,Good,18.6,Low,Low
2025-06-10 21:33:09,37.08,69.33,977.62,8903.3,34.07,6.6,32.42,2.15,191.09,42.84,170.63,1.9328,13.48,34.11,36.93,32.73,8.35,Lettuce,Flowering,3.85,0.58,64.3,Moderate,28.1,Low,Medium
2025-06-10 23:09:10,38.08,66.97,909.04,6695.45,29.57,5.98,34.36,2.09,188.63,47.36,184.46,2.1978,13.48,24.73,33.16,39.31,11.19,Cucumber,Vegetative,1.38,0.26,64.5,Moderate,22.0,Low,Medium
2025-06-10 23:22:32,42.93,60.68,901.86,6970.91,44.32,6.1,31.77,2.14,202.83,40.95,182.21,2.5,13.48,12.49,41.98,46.94,12.02,Capsicum,Vegetative,0.72,2.91,74.7,Good,22.8,Low,Medium
2025-06-10 23:39:56,,65.98,827.19,3189.04,44.4,6.41,28.45,1.98,201.78,37.5,187.73,1.7732,13.48,32.61,39.78,38.6,8.1,Chili,Fruiting,1.07,0.17,,,,,
2025-06-11 01:03:52,36.29,73.24,942.81,7442.44,33.77,6.6,32.85,2.1,189.06,43.71,177.5,1.6147,13.48,32.8,37.52,32.65,8.95,Lettuce,Flowering,4.29,0.53,70.9,Good,32.8,Low,Medium
2025-06-11 02:19:09,25.89,61.69,760.22,13318.26,36.71,6.56,20.04,1.77,151.57,27.89,158.38,1.2796,13.48,38.47,39.27,35.53,5.88,Tomato,Seedling,1.56,59.59,85.2,Excellent,27.1,Low,Low
2025-06-11 02:41:47,41.45,64.56,926.47,5326.36,44.17,6.09,32.79,2.25,206.74,42.68,176.0,2.5,13.48,12.86,42.73,44.21,11.06,Capsicum,Vegetative,0.0,2.68,71.1,Good,22.4,Low,Medium
2025-06-11 02:44:25,33.86,64.96,858.67,758.02,44.2,6.42,28.46,1.98,204.29,35.81,192.68,1.8493,13.48,30.7,39.63,34.93,8.74,Chili,Fruiting,1.62,0.15,74.2,Good,21.9,Low,Medium
2025-06-11 03:08:14,35.59,68.74,868.86,4160.81,29.48,5.98,34.46,2.03,195.04,47.39,190.22,1.8162,13.48,24.79,29.37,39.18,11.38,Cucumber,Vegetative,1.33,0.24,63.5,Moderate,20.7,Low,High
2025-06-11 03:14:27,35.57,74.38,,5723.87,33.58,6.61,32.88,2.09,189.8,41.28,176.68,1.4867,13.48,32.74,38.27,32.49,7.08,Lettuce,Flowering,3.12,0.49,,,,,
2025-06-11 04:28:44,28.54,63.85,774.73,11531.18,36.37,6.56,20.07,1.75,152.11,27.07,150.25,1.4101,13.48,41.43,39.32,33.6,5.24,Tomato,Seedling,1.07,54.82,80.7,Excellent,33.7,Low,Low
2025-06-11 05:08:44,39.64,62.66,880.16,5182.62,43.92,6.1,33.41,2.21,213.45,42.66,180.03,2.5,13.48,13.18,40.3,42.62,10.76,Capsicum,Vegetative,0.91,2.47,67.2,Moderate,13.6,Low,Medium
2025-06-11 05:45:23,34.26,68.15,876.55,2749.51,29.38,5.99,34.38,1.8,198.64,50.83,189.9,1.7189,13.48,21.28,32.38,37.81,11.92,Cucumber,Vegetative,2.31,0.22,60.4,Moderate,21.1,Low,Medium
2025-06-11 06:13:51,33.57,62.17,852.0,1150.55,43.84,6.42,28.63,2.25,198.5,35.91,196.72,1.9643,13.48,29.15,39.6,38.18,8.53,Chili,Fruiting,1.36,0.14,69.2,Moderate,25.2,Low,Medium
2025-06-11 06:50:44,36.38,66.22,905.2,5125.73,33.34,6.59,33.16,2.15,183.41,42.89,176.34,2.0488,13.48,33.49,40.4,35.89,8.35,Lettuce,Flowering,3.19,0.45,67.9,Moderate,21.9,Low,High
2025-06-11 07:20:52,39.29,61.34,879.33,3857.19,43.69,6.09,33.45,2.27,217.14,41.99,176.64,2.5,13.48,15.69,36.86,37.56,11.21,Capsicum,Vegetative,0.0,2.27,65.5,Moderate,16.8,Low,Medium
2025-06-11 08:09:52,30.01,66.74,753.14,10673.94,36.19,6.59,20.55,1.7,153.75,27.51,156.27,1.4126,13.48,42.1,40.92,33.36,6.78,Tomato,Seedling,1.21,50.44,78.5,Good,16.7,Low,Low
2025-06-11 08:19:47,33.18,66.56,861.71,4242.3,29.19,6.03,33.79,1.64,209.9,52.26,197.13,1.699,13.48,26.21,32.83,36.71,11.21,Cucumber,Vegetative,1.62,0.2,70.7,Good,25.6,Low,Medium
2025-06-11 09:27:39,32.93,60.35,879.65,4022.04,43.37,6.42,28.61,2.32,191.39,37.5,197.03,1.9868,13.48,32.69,38.87,34.56,9.05,Chili,Fruiting,1.03,0.13,72.7,Good,16.0,Low,Medium
2025-06-11 09:34:58,38.49,64.36,861.15,4543.63,44.9,6.06,33.27,2.15,214.62,41.69,181.62,2.4244,13.48,22.9,36.72,43.63,12.62,Capsicum,Vegetative,0.56,2.09,70.7,Good,19.2,Low,Medium
2025-06-11 10:42:58,35.87,63.55,866.75,7147.5,33.06,,33.73,2.3,,44.95,164.44,2.1501,13.48,36.01,38.84,37.49,8.96,Lettuce,Flowering,2.74,0.41,,,,,
2025-06-11 11:04:53,33.09,62.47,854.38,7838.68,29.06,6.02,33.4,1.74,209.2,50.34,199.17,1.8973,13.48,31.93,34.22,42.62,11.31,Cucumber,Vegetative,1.33,0.19,63.5,Moderate,16.5,Low,Medium
2025-06-11 11:11:01,32.46,63.04,769.91,13257.47,35.84,6.63,20.99,1.69,160.91,28.11,154.92,1.8033,13.48,41.65,40.93,34.85,6.73,Tomato,Seedling,1.96,46.4,71.3,Good,15.8,Low,Low
2025-06-11 11:39:13,32.82,57.38,843.74,5809.25,42.73,6.41,28.64,2.29,194.49,38.08,195.14,2.1218,13.48,34.68,41.66,35.72,7.94,Chili,Fruiting,1.17,0.12,68.6,Moderate,16.7,Low,Medium
2025-06-11 12:17:15,37.08,65.68,871.84,5230.96,45.9,6.04,33.33,2.09,207.75,41.08,185.88,2.1633,13.48,26.9,36.14,47.91,11.91,Capsicum,Vegetative,1.7,1.92,72.6,Good,25.9,Low,Medium
2025-06-11 13:18:36,33.2,63.95,886.17,10522.12,28.97,6.05,33.36,1.54,210.15,51.68,206.17,1.834,13.48,35.17,34.17,43.18,10.37,Cucumber,Vegetative,1.53,0.17,66.8,Moderate,22.7,Low,Medium
2025-06-11 14:03:11,32.98,65.63,740.23,13888.88,35.59,6.65,21.35,1.71,156.51,28.91,150.84,1.7276,13.48,44.26,41.54,34.91,6.83,Tomato,Seedling,2.78,42.69,73.9,Good,20.0,Low,Low
2025-06-11 14:06:28,34.55,50.24,840.77,8750.89,42.38,6.42,28.02,2.41,186.81,36.25,196.4,2.5,13.48,,41.5,33.36,8.59,Chili,Fruiting,0.79,0.11,,,,,
2025-06-11 14:10:54,36.95,60.93,856.39,8918.31,32.96,6.58,33.53,2.3,186.45,44.77,164.12,2.445,13.48,38.77,40.6,33.5,9.03,Lettuce,Flowering,2.32,0.38,69.5,Moderate,11.6,Low,High
2025-06-11 15:31:52,35.9,67.69,867.92,4710.13,46.44,6.07,33.42,2.01,207.04,43.97,190.09,1.9089,13.48,31.62,35.03,53.69,11.31,Capsicum,Vegetative,2.3,1.77,74.5,Good,20.0,Low,Medium
2025-06-11 15:35:36,32.84,64.3,867.41,12750.56,28.77,6.08,33.32,1.54,211.49,53.23,203.15,1.7791,13.48,32.79,35.72,38.94,9.8,Cucumber,Flowering,2.07,0.16,66.9,Moderate,18.6,Low,High
2025-06-11 16:40:05,33.42,65.24,747.48,11708.74,35.48,6.63,21.6,1.71,160.14,27.74,152.89,1.7902,13.48,45.59,39.49,37.1,6.84,Tomato,Seedling,2.38,39.27,71.7,Good,24.0,Low,Low
2025-06-11 17:47:50,34.24,69.09,875.31,3577.79,46.62,6.07,33.59,1.92,200.63,45.49,192.74,1.6662,13.48,32.72,36.02,59.64,16.17,Capsicum,Vegetative,2.16,1.63,73.7,Good,16.1,Low,Low
2025-06-11 17:56:19,35.74,61.28,845.91,8773.94,32.82,6.55,33.64,2.3,183.14,42.82,163.55,2.2674,13.48,34.53,42.02,29.94,8.77,Lettuce,Flowering,2.6,0.35,67.6,Moderate,14.7,Low,High
2025-06-11 18:44:02,32.47,62.17,892.15,11387.39,28.47,6.1,33.1,1.45,218.73,52.97,206.16,1.8465,13.48,31.44,36.18,39.96,8.94,Cucumber,Flowering,2.8,0.15,66.5,Moderate,20.0,Low,Medium
2025-06-11 19:58:04,33.17,66.14,778.46,10620.43,35.34,6.65,22.28,1.74,159.55,28.33,159.64,1.7199,13.48,43.64,40.2,38.13,7.45,Tomato,Seedling,2.16,36.13,77.2,Good,21.4,Low,Medium
2025-06-11 20:42:11,34.78,45.51,859.07,8860.96,41.9,6.44,27.9,2.37,192.35,34.88,194.06,2.5,13.48,35.1,44.17,31.0,9.47,Chili,Fruiting,0.35,0.1,68.5,Moderate,13.2,Low,Medium
2025-06-11 20:54:36,34.79,71.27,859.68,3205.19,47.86,6.04,33.35,1.99,204.07,43.99,200.01,1.5965,13.48,31.29,35.09,65.3,13.04,Capsicum,Vegetative,3.21,1.5,64.3,Moderate,23.5,Low,Low
2025-06-11 21:10:21,37.55,64.89,846.94,8330.11,32.55,6.53,33.57,2.17,186.19,45.15,169.07,2.2702,13.48,37.0,41.42,29.55,8.56,Lettuce,Flowering,2.85,0.32,70.7,Good,16.7,Low,Medium
2025-06-11 21:15:35,32.01,63.27,896.89,9323.75,28.2,6.1,32.62,1.43,215.62,52.67,207.3,1.7474,13.48,29.11,39.59,39.17,6.61,Cucumber,Flowering,2.32,0.13,66.7,Moderate,23.1,Low,Medium
2025-06-11 22:47:23,33.44,44.86,880.48,8026.88,41.22,6.45,27.92,2.42,188.17,32.6,190.12,2.5,13.48,32.91,42.88,26.4,9.2,Chili,Fruiting,0.14,0.09,67.9,Moderate,14.1,Low,Medium
2025-06-11 23:18:42,35.77,67.06,866.47,6474.66,32.3,6.52,33.67,2.07,184.71,44.26,168.19,1.9321,13.48,31.87,40.28,29.99,7.49,Lettuce,Flowering,2.8,0.3,65.1,Moderate,23.8,Low,High
2025-06-11 23:34:58,33.96,68.19,762.73,6667.14,35.23,6.63,22.16,1.89,160.18,29.98,156.28,1.6882,13.48,42.4,39.05,34.12,7.36,Tomato,Seedling,2.83,33.24,68.0,Moderate,12.5,Low,Low
2025-06-11 23:52:25,32.75,65.9,918.63,6902.39,43.22,6.09,32.26,1.53,216.48,53.87,204.59,1.6909,13.48,32.1,40.96,28.18,6.12,Cucumber,Flowering,1.86,86.32,66.0,Moderate,16.5,Low,Low
2025-06-12 00:19:36,35.97,72.09,865.47,4140.06,48.6,6.11,33.88,2.04,199.05,45.1,203.92,1.6551,13.48,29.73,37.03,65.71,13.58,Capsicum,Vegetative,2.94,1.38,67.2,Moderate,25.3,Low,Low
2025-06-12 02:15:31,34.66,47.35,875.81,6907.07,40.9,6.47,28.36,2.44,189.2,35.24,182.2,2.5,13.48,30.18,41.52,24.49,9.56,Chili,Fruiting,,0.09,,,,,
2025-06-12 02:25:02,35.53,68.47,888.37,4783.47,32.15,6.55,33.2,2.01,183.07,44.66,169.69,1.8256,13.48,31.14,40.18,28.16,7.42,Lettuce,Flowering,3.43,0.27,68.3,Moderate,25.8,Low,Medium
2025-06-12 02:52:44,36.1,72.81,909.24,3198.84,49.31,6.13,34.08,2.11,199.02,48.7,196.02,1.6246,13.48,32.93,34.49,70.6,15.34,Capsicum,Vegetative,3.02,1.27,70.4,Good,34.0,Low,Medium
2025-06-12 03:18:20,36.81,69.33,762.86,4914.5,35.04,6.62,22.49,1.73,168.79,29.94,163.96,1.9047,13.48,38.65,42.01,32.8,7.71,Tomato,Seedling,3.71,30.58,69.1,Moderate,32.8,Low,Medium
2025-06-12 03:41:07,35.65,69.21,945.37,4945.1,42.97,6.07,32.35,1.6,209.51,54.04,201.04,1.7943,13.48,32.23,40.69,26.78,5.02,Cucumber,Flowering,2.57,79.41,70.8,Good,18.9,Low,Medium
2025-06-12 05:36:04,36.27,50.68,876.79,4319.16,40.71,6.48,29.01,2.45,188.6,32.57,183.64,2.5,13.48,27.59,40.23,24.94,9.57,Chili,Fruiting,0.0,0.08,75.9,Good,16.4,Low,High
2025-06-12 05:36:54,36.41,68.21,743.45,3552.65,34.73,6.62,22.93,1.73,171.24,32.72,163.12,1.9313,13.48,36.13,41.43,31.78,9.26,Tomato,Seedling,4.22,28.14,75.6,Good,23.0,Low,Medium
2025-06-12 05:42:22,35.31,75.52,899.63,2932.88,50.32,6.14,34.68,1.98,201.11,47.7,195.51,1.4004,13.48,33.68,33.57,78.09,14.36,Capsicum,Vegetative,2.98,1.16,67.7,Moderate,32.5,Low,Medium
2025-06-12 05:54:03,36.35,69.45,873.11,1930.07,31.9,6.53,33.77,2.03,176.73,45.39,170.45,1.8502,13.48,33.5,41.46,29.54,6.91,Lettuce,Flowering,3.38,0.25,70.1,Good,21.1,Low,High
2025-06-12 07:16:22,34.44,70.92,938.37,3962.17,42.81,6.07,31.75,1.78,213.36,51.76,208.57,1.5851,13.48,33.78,37.62,26.35,5.48,Cucumber,Flowering,2.78,73.06,69.9,Moderate,20.9,Low,Medium
2025-06-12 08:06:27,35.57,76.53,877.03,2952.57,50.96,6.15,34.53,1.92,202.75,49.1,200.97,1.3624,13.48,33.17,34.81,80.59,14.93,Capsicum,Vegetative,3.84,1.07,68.4,Moderate,45.4,Medium,Medium
2025-06-12 08:51:14,36.73,68.79,768.38,2819.12,34.4,6.61,23.57,1.67,167.95,34.95,166.54,1.9298,13.48,36.68,41.12,35.31,9.14,Tomato,Seedling,4.34,25.89,69.7,Moderate,26.9,Low,Medium
2025-06-12 08:57:38,35.81,51.49,821.03,5139.71,40.41,6.5,29.06,2.48,187.27,34.94,186.98,2.5,13.48,29.77,39.21,23.28,8.38,Chili,Harvest,0.46,0.07,70.5,Good,13.9,Low,Medium
2025-06-12 10:18:39,34.06,66.74,941.84,6404.95,42.48,6.07,31.89,1.87,210.58,50.89,203.08,1.7755,13.48,36.15,39.05,29.68,6.22,Cucumber,Flowering,2.62,67.21,73.5,Good,16.7,Low,Medium
2025-06-12 10:51:21,36.46,73.47,893.1,6020.79,50.62,6.17,34.52,1.86,202.31,50.92,203.29,1.6164,13.48,38.29,36.9,76.93,15.33,Capsicum,Vegetative,3.44,0.99,66.1,Moderate,32.5,Low,Low
2025-06-12 11:10:27,35.59,52.77,841.41,8979.71,40.25,6.46,29.69,2.58,176.97,35.66,188.65,2.5,13.48,31.36,37.97,25.14,8.61,Chili,Harvest,0.31,0.07,64.2,Moderate,10.6,Low,Medium
2025-06-12 11:43:49,37.35,66.37,706.94,5888.1,34.29,6.62,23.57,1.85,168.2,33.94,166.4,2.1508,13.48,40.6,41.44,39.17,8.21,Tomato,Seedling,4.99,23.81,70.9,Good,21.5,Low,Medium
2025-06-12 13:21:19,37.9,65.88,903.99,6387.84,31.67,6.52,34.01,2.08,174.38,41.61,177.94,2.2486,13.48,37.01,40.88,30.11,5.09,Lettuce,Flowering,2.85,0.23,71.4,Good,17.7,Low,High
2025-06-12 13:27:53,33.96,66.11,891.98,9883.64,42.24,6.05,31.89,1.7,212.82,51.26,201.69,1.7983,13.48,37.26,38.48,23.81,5.01,Cucumber,Flowering,2.8,61.84,70.3,Good,23.2,Low,Low
2025-06-12 14:13:57,38.57,68.98,759.2,8643.89,34.02,6.64,24.12,2.01,174.78,33.71,164.69,2.1197,13.48,43.46,39.78,33.75,8.41,Tomato,Seedling,4.64,21.91,64.4,Moderate,22.7,Low,Medium
2025-06-12 14:41:45,36.03,69.85,873.55,7903.68,50.32,6.18,34.5,1.8,204.98,54.8,198.98,1.7941,13.48,41.24,36.26,72.5,12.71,Capsicum,Vegetative,3.61,0.91,68.1,Moderate,23.3,Low,Medium
2025-06-12 14:51:14,37.37,52.87,856.49,9995.79,40.11,6.48,29.88,2.57,174.56,33.63,188.83,2.5,13.48,36.32,39.78,26.38,6.69,Chili,Harvest,0.51,0.06,68.4,Moderate,13.5,Low,Medium
2025-06-12 15:35:58,37.43,66.74,894.0,7917.01,31.5,6.49,34.18,1.99,167.91,41.36,183.69,2.1366,13.48,40.6,44.18,30.46,3.78,Lettuce,Flowering,2.32,0.21,68.1,Moderate,22.5,Low,Medium
2025-06-12 17:03:57,38.99,54.62,852.09,9315.73,39.84,6.52,29.99,2.46,177.78,35.66,184.62,2.5,13.48,35.21,39.65,30.34,6.65,Chili,Harvest,1.0,0.06,66.7,Moderate,17.8,Low,Medium
